"","agencyname","day","hearing"
"634","BEREC OFFICE",2017-03-25,0
"635","BEREC OFFICE",2017-03-26,0
"636","BEREC OFFICE",2017-03-27,0
"637","BEREC OFFICE",2017-03-28,0
"638","BEREC OFFICE",2017-03-29,0
"639","BEREC OFFICE",2017-03-30,0
"640","BEREC OFFICE",2017-03-31,0
"641","BEREC OFFICE",2017-04-01,0
"642","BEREC OFFICE",2017-04-02,0
"643","BEREC OFFICE",2017-04-03,0
"644","BEREC OFFICE",2017-04-04,0
"645","BEREC OFFICE",2017-04-05,0
"646","BEREC OFFICE",2017-04-06,0
"647","BEREC OFFICE",2017-04-07,0
"648","BEREC OFFICE",2017-04-08,0
"649","BEREC OFFICE",2017-04-09,0
"650","BEREC OFFICE",2017-04-10,0
"651","BEREC OFFICE",2017-04-11,0
"652","BEREC OFFICE",2017-04-12,0
"653","BEREC OFFICE",2017-04-13,0
"654","BEREC OFFICE",2017-04-14,0
"655","BEREC OFFICE",2017-04-15,0
"656","BEREC OFFICE",2017-04-16,0
"657","BEREC OFFICE",2017-04-17,0
"658","BEREC OFFICE",2017-04-18,0
"659","BEREC OFFICE",2017-04-19,0
"660","BEREC OFFICE",2017-04-20,0
"661","BEREC OFFICE",2017-04-21,0
"662","BEREC OFFICE",2017-04-22,0
"663","BEREC OFFICE",2017-04-23,0
"664","BEREC OFFICE",2017-04-24,0
"665","BEREC OFFICE",2017-04-25,0
"666","BEREC OFFICE",2017-04-26,0
"667","BEREC OFFICE",2017-04-27,0
"668","BEREC OFFICE",2017-04-28,0
"669","BEREC OFFICE",2017-04-29,0
"670","BEREC OFFICE",2017-04-30,0
"671","BEREC OFFICE",2017-05-01,0
"672","BEREC OFFICE",2017-05-02,0
"673","BEREC OFFICE",2017-05-03,0
"674","BEREC OFFICE",2017-05-04,0
"675","BEREC OFFICE",2017-05-05,0
"676","BEREC OFFICE",2017-05-06,0
"677","BEREC OFFICE",2017-05-07,0
"678","BEREC OFFICE",2017-05-08,0
"679","BEREC OFFICE",2017-05-09,0
"680","BEREC OFFICE",2017-05-10,0
"681","BEREC OFFICE",2017-05-11,0
"682","BEREC OFFICE",2017-05-12,0
"683","BEREC OFFICE",2017-05-13,0
"684","BEREC OFFICE",2017-05-14,0
"685","BEREC OFFICE",2017-05-15,0
"686","BEREC OFFICE",2017-05-16,0
"687","BEREC OFFICE",2017-05-17,0
"688","BEREC OFFICE",2017-05-18,0
"689","BEREC OFFICE",2017-05-19,0
"690","BEREC OFFICE",2017-05-20,0
"691","BEREC OFFICE",2017-05-21,0
"692","BEREC OFFICE",2017-05-22,0
"693","BEREC OFFICE",2017-05-23,0
"694","BEREC OFFICE",2017-05-24,0
"695","BEREC OFFICE",2017-05-25,0
"696","BEREC OFFICE",2017-05-26,0
"697","BEREC OFFICE",2017-05-27,0
"698","BEREC OFFICE",2017-05-28,0
"699","BEREC OFFICE",2017-05-29,0
"700","BEREC OFFICE",2017-05-30,0
"701","BEREC OFFICE",2017-05-31,0
"702","BEREC OFFICE",2017-06-01,0
"703","BEREC OFFICE",2017-06-02,0
"704","BEREC OFFICE",2017-06-03,0
"705","BEREC OFFICE",2017-06-04,0
"706","BEREC OFFICE",2017-06-05,0
"707","BEREC OFFICE",2017-06-06,0
"708","BEREC OFFICE",2017-06-07,0
"709","BEREC OFFICE",2017-06-08,0
"710","BEREC OFFICE",2017-06-09,0
"711","BEREC OFFICE",2017-06-10,0
"712","BEREC OFFICE",2017-06-11,0
"713","BEREC OFFICE",2017-06-12,0
"714","BEREC OFFICE",2017-06-13,0
"715","BEREC OFFICE",2017-06-14,0
"716","BEREC OFFICE",2017-06-15,0
"717","BEREC OFFICE",2017-06-16,0
"718","BEREC OFFICE",2017-06-17,0
"719","BEREC OFFICE",2017-06-18,0
"720","BEREC OFFICE",2017-06-19,0
"721","BEREC OFFICE",2017-06-20,0
"722","BEREC OFFICE",2017-06-21,0
"723","BEREC OFFICE",2017-06-22,0
"724","BEREC OFFICE",2017-06-23,0
"725","BEREC OFFICE",2017-06-24,0
"726","BEREC OFFICE",2017-06-25,0
"727","BEREC OFFICE",2017-06-26,0
"728","BEREC OFFICE",2017-06-27,0
"729","BEREC OFFICE",2017-06-28,0
"730","BEREC OFFICE",2017-06-29,0
"731","BEREC OFFICE",2017-06-30,0
"732","BEREC OFFICE",2017-07-01,0
"733","BEREC OFFICE",2017-07-02,0
"734","BEREC OFFICE",2017-07-03,0
"735","BEREC OFFICE",2017-07-04,0
"736","BEREC OFFICE",2017-07-05,0
"737","BEREC OFFICE",2017-07-06,0
"738","BEREC OFFICE",2017-07-07,0
"739","BEREC OFFICE",2017-07-08,0
"740","BEREC OFFICE",2017-07-09,0
"741","BEREC OFFICE",2017-07-10,0
"742","BEREC OFFICE",2017-07-11,0
"743","BEREC OFFICE",2017-07-12,0
"744","BEREC OFFICE",2017-07-13,0
"745","BEREC OFFICE",2017-07-14,0
"746","BEREC OFFICE",2017-07-15,0
"747","BEREC OFFICE",2017-07-16,0
"748","BEREC OFFICE",2017-07-17,0
"749","BEREC OFFICE",2017-07-18,0
"750","BEREC OFFICE",2017-07-19,0
"751","BEREC OFFICE",2017-07-20,0
"752","BEREC OFFICE",2017-07-21,0
"753","BEREC OFFICE",2017-07-22,0
"754","BEREC OFFICE",2017-07-23,0
"755","BEREC OFFICE",2017-07-24,0
"756","BEREC OFFICE",2017-07-25,0
"757","BEREC OFFICE",2017-07-26,0
"758","BEREC OFFICE",2017-07-27,0
"759","BEREC OFFICE",2017-07-28,0
"760","BEREC OFFICE",2017-07-29,0
"761","BEREC OFFICE",2017-07-30,0
"762","BEREC OFFICE",2017-07-31,0
"763","BEREC OFFICE",2017-08-01,0
"764","BEREC OFFICE",2017-08-02,0
"765","BEREC OFFICE",2017-08-03,0
"766","BEREC OFFICE",2017-08-04,0
"767","BEREC OFFICE",2017-08-05,0
"768","BEREC OFFICE",2017-08-06,0
"769","BEREC OFFICE",2017-08-07,0
"770","BEREC OFFICE",2017-08-08,0
"771","BEREC OFFICE",2017-08-09,0
"772","BEREC OFFICE",2017-08-10,0
"773","BEREC OFFICE",2017-08-11,0
"774","BEREC OFFICE",2017-08-12,0
"775","BEREC OFFICE",2017-08-13,0
"776","BEREC OFFICE",2017-08-14,0
"777","BEREC OFFICE",2017-08-15,0
"778","BEREC OFFICE",2017-08-16,0
"779","BEREC OFFICE",2017-08-17,0
"780","BEREC OFFICE",2017-08-18,0
"781","BEREC OFFICE",2017-08-19,0
"782","BEREC OFFICE",2017-08-20,0
"783","BEREC OFFICE",2017-08-21,0
"784","BEREC OFFICE",2017-08-22,0
"785","BEREC OFFICE",2017-08-23,0
"786","BEREC OFFICE",2017-08-24,0
"787","BEREC OFFICE",2017-08-25,0
"788","BEREC OFFICE",2017-08-26,0
"789","BEREC OFFICE",2017-08-27,0
"790","BEREC OFFICE",2017-08-28,0
"791","BEREC OFFICE",2017-08-29,0
"792","BEREC OFFICE",2017-08-30,0
"793","BEREC OFFICE",2017-08-31,0
"794","BEREC OFFICE",2017-09-01,0
"795","BEREC OFFICE",2017-09-02,0
"796","BEREC OFFICE",2017-09-03,0
"797","BEREC OFFICE",2017-09-04,0
"798","BEREC OFFICE",2017-09-05,0
"799","BEREC OFFICE",2017-09-06,0
"800","BEREC OFFICE",2017-09-07,0
"801","BEREC OFFICE",2017-09-08,0
"802","BEREC OFFICE",2017-09-09,0
"803","BEREC OFFICE",2017-09-10,0
"804","BEREC OFFICE",2017-09-11,0
"805","BEREC OFFICE",2017-09-12,0
"806","BEREC OFFICE",2017-09-13,0
"807","BEREC OFFICE",2017-09-14,0
"808","BEREC OFFICE",2017-09-15,0
"809","BEREC OFFICE",2017-09-16,0
"810","BEREC OFFICE",2017-09-17,0
"811","BEREC OFFICE",2017-09-18,0
"812","BEREC OFFICE",2017-09-19,0
"813","BEREC OFFICE",2017-09-20,0
"814","BEREC OFFICE",2017-09-21,0
"815","BEREC OFFICE",2017-09-22,0
"816","BEREC OFFICE",2017-09-23,0
"817","BEREC OFFICE",2017-09-24,0
"818","BEREC OFFICE",2017-09-25,0
"819","BEREC OFFICE",2017-09-26,0
"820","BEREC OFFICE",2017-09-27,0
"821","BEREC OFFICE",2017-09-28,0
"822","BEREC OFFICE",2017-09-29,0
"823","BEREC OFFICE",2017-09-30,0
"824","BEREC OFFICE",2017-10-01,0
"825","BEREC OFFICE",2017-10-02,0
"826","BEREC OFFICE",2017-10-03,0
"827","BEREC OFFICE",2017-10-04,0
"828","BEREC OFFICE",2017-10-05,0
"829","BEREC OFFICE",2017-10-06,0
"830","BEREC OFFICE",2017-10-07,0
"831","BEREC OFFICE",2017-10-08,0
"832","BEREC OFFICE",2017-10-09,0
"833","BEREC OFFICE",2017-10-10,0
"834","BEREC OFFICE",2017-10-11,0
"835","BEREC OFFICE",2017-10-12,0
"836","BEREC OFFICE",2017-10-13,0
"837","BEREC OFFICE",2017-10-14,0
"838","BEREC OFFICE",2017-10-15,0
"839","BEREC OFFICE",2017-10-16,0
"840","BEREC OFFICE",2017-10-17,0
"841","BEREC OFFICE",2017-10-18,0
"842","BEREC OFFICE",2017-10-19,0
"843","BEREC OFFICE",2017-10-20,0
"844","BEREC OFFICE",2017-10-21,0
"845","BEREC OFFICE",2017-10-22,0
"846","BEREC OFFICE",2017-10-23,0
"847","BEREC OFFICE",2017-10-24,0
"848","BEREC OFFICE",2017-10-25,0
"849","BEREC OFFICE",2017-10-26,0
"850","BEREC OFFICE",2017-10-27,0
"851","BEREC OFFICE",2017-10-28,0
"852","BEREC OFFICE",2017-10-29,0
"853","BEREC OFFICE",2017-10-30,0
"854","BEREC OFFICE",2017-10-31,0
"855","BEREC OFFICE",2017-11-01,0
"856","BEREC OFFICE",2017-11-02,0
"857","BEREC OFFICE",2017-11-03,0
"858","BEREC OFFICE",2017-11-04,0
"859","BEREC OFFICE",2017-11-05,0
"860","BEREC OFFICE",2017-11-06,0
"861","BEREC OFFICE",2017-11-07,0
"862","BEREC OFFICE",2017-11-08,0
"863","BEREC OFFICE",2017-11-09,0
"864","BEREC OFFICE",2017-11-10,0
"865","BEREC OFFICE",2017-11-11,0
"866","BEREC OFFICE",2017-11-12,0
"867","BEREC OFFICE",2017-11-13,0
"868","BEREC OFFICE",2017-11-14,0
"869","BEREC OFFICE",2017-11-15,0
"870","BEREC OFFICE",2017-11-16,0
"871","BEREC OFFICE",2017-11-17,0
"872","BEREC OFFICE",2017-11-18,0
"873","BEREC OFFICE",2017-11-19,0
"874","BEREC OFFICE",2017-11-20,0
"875","BEREC OFFICE",2017-11-21,0
"876","BEREC OFFICE",2017-11-22,0
"877","BEREC OFFICE",2017-11-23,0
"878","BEREC OFFICE",2017-11-24,0
"879","BEREC OFFICE",2017-11-25,0
"880","BEREC OFFICE",2017-11-26,0
"881","BEREC OFFICE",2017-11-27,0
"882","BEREC OFFICE",2017-11-28,0
"883","BEREC OFFICE",2017-11-29,0
"884","BEREC OFFICE",2017-11-30,0
"885","BEREC OFFICE",2017-12-01,0
"886","BEREC OFFICE",2017-12-02,0
"887","BEREC OFFICE",2017-12-03,0
"888","BEREC OFFICE",2017-12-04,0
"889","BEREC OFFICE",2017-12-05,0
"890","BEREC OFFICE",2017-12-06,0
"891","BEREC OFFICE",2017-12-07,0
"892","BEREC OFFICE",2017-12-08,0
"893","BEREC OFFICE",2017-12-09,0
"894","BEREC OFFICE",2017-12-10,0
"895","BEREC OFFICE",2017-12-11,0
"896","BEREC OFFICE",2017-12-12,0
"897","BEREC OFFICE",2017-12-13,0
"898","BEREC OFFICE",2017-12-14,0
"899","BEREC OFFICE",2017-12-15,0
"900","BEREC OFFICE",2017-12-16,0
"901","BEREC OFFICE",2017-12-17,0
"902","BEREC OFFICE",2017-12-18,0
"903","BEREC OFFICE",2017-12-19,0
"904","BEREC OFFICE",2017-12-20,0
"905","BEREC OFFICE",2017-12-21,0
"906","BEREC OFFICE",2017-12-22,0
"907","BEREC OFFICE",2017-12-23,0
"908","BEREC OFFICE",2017-12-24,0
"909","BEREC OFFICE",2017-12-25,0
"910","BEREC OFFICE",2017-12-26,0
"911","BEREC OFFICE",2017-12-27,0
"912","BEREC OFFICE",2017-12-28,0
"913","BEREC OFFICE",2017-12-29,0
"914","BEREC OFFICE",2017-12-30,0
"915","BEREC OFFICE",2017-12-31,0
"916","BEREC OFFICE",2018-01-01,0
"917","BEREC OFFICE",2018-01-02,0
"918","BEREC OFFICE",2018-01-03,0
"919","BEREC OFFICE",2018-01-04,0
"920","BEREC OFFICE",2018-01-05,0
"921","BEREC OFFICE",2018-01-06,0
"922","BEREC OFFICE",2018-01-07,0
"923","BEREC OFFICE",2018-01-08,0
"924","BEREC OFFICE",2018-01-09,0
"925","BEREC OFFICE",2018-01-10,0
"926","BEREC OFFICE",2018-01-11,0
"927","BEREC OFFICE",2018-01-12,0
"928","BEREC OFFICE",2018-01-13,0
"929","BEREC OFFICE",2018-01-14,0
"930","BEREC OFFICE",2018-01-15,0
"931","BEREC OFFICE",2018-01-16,0
"932","BEREC OFFICE",2018-01-17,0
"933","BEREC OFFICE",2018-01-18,0
"934","BEREC OFFICE",2018-01-19,0
"935","BEREC OFFICE",2018-01-20,0
"936","BEREC OFFICE",2018-01-21,0
"937","BEREC OFFICE",2018-01-22,0
"938","BEREC OFFICE",2018-01-23,0
"939","BEREC OFFICE",2018-01-24,0
"940","BEREC OFFICE",2018-01-25,0
"941","BEREC OFFICE",2018-01-26,0
"942","BEREC OFFICE",2018-01-27,0
"943","BEREC OFFICE",2018-01-28,0
"944","BEREC OFFICE",2018-01-29,0
"945","BEREC OFFICE",2018-01-30,0
"946","BEREC OFFICE",2018-01-31,0
"947","BEREC OFFICE",2018-02-01,0
"948","BEREC OFFICE",2018-02-02,0
"949","BEREC OFFICE",2018-02-03,0
"950","BEREC OFFICE",2018-02-04,0
"951","BEREC OFFICE",2018-02-05,0
"952","BEREC OFFICE",2018-02-06,0
"953","BEREC OFFICE",2018-02-07,0
"954","BEREC OFFICE",2018-02-08,0
"955","BEREC OFFICE",2018-02-09,0
"956","BEREC OFFICE",2018-02-10,0
"957","BEREC OFFICE",2018-02-11,0
"958","BEREC OFFICE",2018-02-12,0
"959","BEREC OFFICE",2018-02-13,0
"960","BEREC OFFICE",2018-02-14,0
"961","BEREC OFFICE",2018-02-15,0
"962","BEREC OFFICE",2018-02-16,0
"963","BEREC OFFICE",2018-02-17,0
"964","BEREC OFFICE",2018-02-18,0
"965","BEREC OFFICE",2018-02-19,0
"966","BEREC OFFICE",2018-02-20,0
"967","BEREC OFFICE",2018-02-21,0
"968","BEREC OFFICE",2018-02-22,0
"969","BEREC OFFICE",2018-02-23,0
"970","BEREC OFFICE",2018-02-24,0
"971","BEREC OFFICE",2018-02-25,0
"972","BEREC OFFICE",2018-02-26,0
"973","BEREC OFFICE",2018-02-27,0
"974","BEREC OFFICE",2018-02-28,0
"975","BEREC OFFICE",2018-03-01,0
"976","BEREC OFFICE",2018-03-02,0
"977","BEREC OFFICE",2018-03-03,0
"978","BEREC OFFICE",2018-03-04,0
"979","BEREC OFFICE",2018-03-05,0
"980","BEREC OFFICE",2018-03-06,0
"981","BEREC OFFICE",2018-03-07,0
"982","BEREC OFFICE",2018-03-08,0
"983","BEREC OFFICE",2018-03-09,0
"984","BEREC OFFICE",2018-03-10,0
"985","BEREC OFFICE",2018-03-11,0
"986","BEREC OFFICE",2018-03-12,0
"987","BEREC OFFICE",2018-03-13,0
"988","BEREC OFFICE",2018-03-14,0
"989","BEREC OFFICE",2018-03-15,0
"990","BEREC OFFICE",2018-03-16,0
"991","BEREC OFFICE",2018-03-17,0
"992","BEREC OFFICE",2018-03-18,0
"993","BEREC OFFICE",2018-03-19,0
"994","BEREC OFFICE",2018-03-20,0
"995","BEREC OFFICE",2018-03-21,0
"996","BEREC OFFICE",2018-03-22,0
"997","BEREC OFFICE",2018-03-23,0
"998","BEREC OFFICE",2018-03-24,0
"999","BEREC OFFICE",2018-03-25,0
"1000","BEREC OFFICE",2018-03-26,0
"1001","BEREC OFFICE",2018-03-27,0
"1002","BEREC OFFICE",2018-03-28,0
"1003","BEREC OFFICE",2018-03-29,0
"1004","BEREC OFFICE",2018-03-30,0
"1005","BEREC OFFICE",2018-03-31,0
"1006","BEREC OFFICE",2018-04-01,0
"1007","BEREC OFFICE",2018-04-02,0
"1008","BEREC OFFICE",2018-04-03,0
"1009","BEREC OFFICE",2018-04-04,0
"1010","BEREC OFFICE",2018-04-05,0
"1011","BEREC OFFICE",2018-04-06,0
"1012","BEREC OFFICE",2018-04-07,0
"1013","BEREC OFFICE",2018-04-08,0
"1014","BEREC OFFICE",2018-04-09,0
"1015","BEREC OFFICE",2018-04-10,0
"1016","BEREC OFFICE",2018-04-11,0
"1017","BEREC OFFICE",2018-04-12,0
"1018","BEREC OFFICE",2018-04-13,0
"1019","BEREC OFFICE",2018-04-14,0
"1020","BEREC OFFICE",2018-04-15,0
"1021","BEREC OFFICE",2018-04-16,0
"1022","BEREC OFFICE",2018-04-17,0
"1023","BEREC OFFICE",2018-04-18,0
"1024","BEREC OFFICE",2018-04-19,0
"1025","BEREC OFFICE",2018-04-20,0
"1026","BEREC OFFICE",2018-04-21,0
"1027","BEREC OFFICE",2018-04-22,0
"1028","BEREC OFFICE",2018-04-23,0
"1029","BEREC OFFICE",2018-04-24,0
"1030","BEREC OFFICE",2018-04-25,0
"1031","BEREC OFFICE",2018-04-26,0
"1032","BEREC OFFICE",2018-04-27,0
"1033","BEREC OFFICE",2018-04-28,0
"1034","BEREC OFFICE",2018-04-29,0
"1035","BEREC OFFICE",2018-04-30,0
"1036","BEREC OFFICE",2018-05-01,0
"1037","BEREC OFFICE",2018-05-02,0
"1038","BEREC OFFICE",2018-05-03,0
"1039","BEREC OFFICE",2018-05-04,0
"1040","BEREC OFFICE",2018-05-05,0
"1041","BEREC OFFICE",2018-05-06,0
"1042","BEREC OFFICE",2018-05-07,0
"1043","BEREC OFFICE",2018-05-08,0
"1044","BEREC OFFICE",2018-05-09,0
"1045","BEREC OFFICE",2018-05-10,0
"1046","BEREC OFFICE",2018-05-11,0
"1047","BEREC OFFICE",2018-05-12,0
"1048","BEREC OFFICE",2018-05-13,0
"1049","BEREC OFFICE",2018-05-14,0
"1050","BEREC OFFICE",2018-05-15,0
"1051","BEREC OFFICE",2018-05-16,0
"1052","BEREC OFFICE",2018-05-17,0
"1053","BEREC OFFICE",2018-05-18,0
"1054","BEREC OFFICE",2018-05-19,0
"1055","BEREC OFFICE",2018-05-20,0
"1056","BEREC OFFICE",2018-05-21,0
"1057","BEREC OFFICE",2018-05-22,0
"1058","BEREC OFFICE",2018-05-23,0
"1059","BEREC OFFICE",2018-05-24,0
"1060","BEREC OFFICE",2018-05-25,0
"1061","BEREC OFFICE",2018-05-26,0
"1062","BEREC OFFICE",2018-05-27,0
"1063","BEREC OFFICE",2018-05-28,0
"1064","BEREC OFFICE",2018-05-29,0
"1065","BEREC OFFICE",2018-05-30,0
"1066","BEREC OFFICE",2018-05-31,0
"1067","BEREC OFFICE",2018-06-01,0
"1068","BEREC OFFICE",2018-06-02,0
"1069","BEREC OFFICE",2018-06-03,0
"1070","BEREC OFFICE",2018-06-04,0
"1071","BEREC OFFICE",2018-06-05,0
"1072","BEREC OFFICE",2018-06-06,0
"1073","BEREC OFFICE",2018-06-07,0
"1074","BEREC OFFICE",2018-06-08,0
"1075","BEREC OFFICE",2018-06-09,0
"1076","BEREC OFFICE",2018-06-10,0
"1077","BEREC OFFICE",2018-06-11,0
"1078","BEREC OFFICE",2018-06-12,0
"1079","BEREC OFFICE",2018-06-13,0
"1080","BEREC OFFICE",2018-06-14,0
"1081","BEREC OFFICE",2018-06-15,0
"1082","BEREC OFFICE",2018-06-16,0
"1083","BEREC OFFICE",2018-06-17,0
"1084","BEREC OFFICE",2018-06-18,0
"1085","BEREC OFFICE",2018-06-19,0
"1086","BEREC OFFICE",2018-06-20,0
"1087","BEREC OFFICE",2018-06-21,0
"1088","BEREC OFFICE",2018-06-22,0
"1089","BEREC OFFICE",2018-06-23,0
"1090","BEREC OFFICE",2018-06-24,0
"1091","BEREC OFFICE",2018-06-25,0
"1092","BEREC OFFICE",2018-06-26,0
"1093","BEREC OFFICE",2018-06-27,0
"1094","BEREC OFFICE",2018-06-28,0
"1095","BEREC OFFICE",2018-06-29,0
"1096","BEREC OFFICE",2018-06-30,0
"1097","BEREC OFFICE",2018-07-01,0
"1098","BEREC OFFICE",2018-07-02,0
"1099","BEREC OFFICE",2018-07-03,0
"1100","BEREC OFFICE",2018-07-04,0
"1101","BEREC OFFICE",2018-07-05,0
"1102","BEREC OFFICE",2018-07-06,0
"1103","BEREC OFFICE",2018-07-07,0
"1104","BEREC OFFICE",2018-07-08,0
"1105","BEREC OFFICE",2018-07-09,0
"1106","BEREC OFFICE",2018-07-10,0
"1107","BEREC OFFICE",2018-07-11,0
"1108","BEREC OFFICE",2018-07-12,0
"1109","BEREC OFFICE",2018-07-13,0
"1110","BEREC OFFICE",2018-07-14,0
"1111","BEREC OFFICE",2018-07-15,0
"1112","BEREC OFFICE",2018-07-16,0
"1113","BEREC OFFICE",2018-07-17,0
"1114","BEREC OFFICE",2018-07-18,0
"1115","BEREC OFFICE",2018-07-19,0
"1116","BEREC OFFICE",2018-07-20,0
"1117","BEREC OFFICE",2018-07-21,0
"1118","BEREC OFFICE",2018-07-22,0
"1119","BEREC OFFICE",2018-07-23,0
"1120","BEREC OFFICE",2018-07-24,0
"1121","BEREC OFFICE",2018-07-25,0
"1122","BEREC OFFICE",2018-07-26,0
"1123","BEREC OFFICE",2018-07-27,0
"1124","BEREC OFFICE",2018-07-28,0
"1125","BEREC OFFICE",2018-07-29,0
"1126","BEREC OFFICE",2018-07-30,0
"1127","BEREC OFFICE",2018-07-31,0
"1128","BEREC OFFICE",2018-08-01,0
"1129","BEREC OFFICE",2018-08-02,0
"1130","BEREC OFFICE",2018-08-03,0
"1131","BEREC OFFICE",2018-08-04,0
"1132","BEREC OFFICE",2018-08-05,0
"1133","BEREC OFFICE",2018-08-06,0
"1134","BEREC OFFICE",2018-08-07,0
"1135","BEREC OFFICE",2018-08-08,0
"1136","BEREC OFFICE",2018-08-09,0
"1137","BEREC OFFICE",2018-08-10,0
"1138","BEREC OFFICE",2018-08-11,0
"1139","BEREC OFFICE",2018-08-12,0
"1140","BEREC OFFICE",2018-08-13,0
"1141","BEREC OFFICE",2018-08-14,0
"1142","BEREC OFFICE",2018-08-15,0
"1143","BEREC OFFICE",2018-08-16,0
"1144","BEREC OFFICE",2018-08-17,0
"1145","BEREC OFFICE",2018-08-18,0
"1146","BEREC OFFICE",2018-08-19,0
"1147","BEREC OFFICE",2018-08-20,0
"1148","BEREC OFFICE",2018-08-21,0
"1149","BEREC OFFICE",2018-08-22,0
"1150","BEREC OFFICE",2018-08-23,0
"1151","BEREC OFFICE",2018-08-24,0
"1152","BEREC OFFICE",2018-08-25,0
"1153","BEREC OFFICE",2018-08-26,0
"1154","BEREC OFFICE",2018-08-27,0
"1155","BEREC OFFICE",2018-08-28,0
"1156","BEREC OFFICE",2018-08-29,0
"1157","BEREC OFFICE",2018-08-30,0
"1158","BEREC OFFICE",2018-08-31,0
"1159","BEREC OFFICE",2018-09-01,0
"1160","BEREC OFFICE",2018-09-02,0
"1161","BEREC OFFICE",2018-09-03,0
"1162","BEREC OFFICE",2018-09-04,0
"1163","BEREC OFFICE",2018-09-05,0
"1164","BEREC OFFICE",2018-09-06,0
"1165","BEREC OFFICE",2018-09-07,0
"1166","BEREC OFFICE",2018-09-08,0
"1167","BEREC OFFICE",2018-09-09,0
"1168","BEREC OFFICE",2018-09-10,0
"1169","BEREC OFFICE",2018-09-11,0
"1170","BEREC OFFICE",2018-09-12,0
"1171","BEREC OFFICE",2018-09-13,0
"1172","BEREC OFFICE",2018-09-14,0
"1173","BEREC OFFICE",2018-09-15,0
"1174","BEREC OFFICE",2018-09-16,0
"1175","BEREC OFFICE",2018-09-17,0
"1176","BEREC OFFICE",2018-09-18,0
"1177","BEREC OFFICE",2018-09-19,0
"1178","BEREC OFFICE",2018-09-20,0
"1179","BEREC OFFICE",2018-09-21,0
"1180","BEREC OFFICE",2018-09-22,0
"1181","BEREC OFFICE",2018-09-23,0
"1182","BEREC OFFICE",2018-09-24,0
"1183","BEREC OFFICE",2018-09-25,0
"1184","BEREC OFFICE",2018-09-26,0
"1185","BEREC OFFICE",2018-09-27,0
"1186","BEREC OFFICE",2018-09-28,0
"1187","BEREC OFFICE",2018-09-29,0
"1188","BEREC OFFICE",2018-09-30,0
"1189","BEREC OFFICE",2018-10-01,0
"1190","BEREC OFFICE",2018-10-02,0
"1191","BEREC OFFICE",2018-10-03,0
"1192","BEREC OFFICE",2018-10-04,0
"1193","BEREC OFFICE",2018-10-05,0
"1194","BEREC OFFICE",2018-10-06,0
"1195","BEREC OFFICE",2018-10-07,0
"1196","BEREC OFFICE",2018-10-08,0
"1197","BEREC OFFICE",2018-10-09,0
"1198","BEREC OFFICE",2018-10-10,0
"1199","BEREC OFFICE",2018-10-11,0
"1200","BEREC OFFICE",2018-10-12,0
"1201","BEREC OFFICE",2018-10-13,0
"1202","BEREC OFFICE",2018-10-14,0
"1203","BEREC OFFICE",2018-10-15,0
"1204","BEREC OFFICE",2018-10-16,0
"1205","BEREC OFFICE",2018-10-17,0
"1206","BEREC OFFICE",2018-10-18,0
"1207","BEREC OFFICE",2018-10-19,0
"1208","BEREC OFFICE",2018-10-20,0
"1209","BEREC OFFICE",2018-10-21,0
"1210","BEREC OFFICE",2018-10-22,0
"1211","BEREC OFFICE",2018-10-23,0
"1212","BEREC OFFICE",2018-10-24,0
"1213","BEREC OFFICE",2018-10-25,0
"1214","BEREC OFFICE",2018-10-26,0
"1215","BEREC OFFICE",2018-10-27,0
"1216","BEREC OFFICE",2018-10-28,0
"1217","BEREC OFFICE",2018-10-29,0
"1218","BEREC OFFICE",2018-10-30,0
"1219","BEREC OFFICE",2018-10-31,0
"1220","BEREC OFFICE",2018-11-01,0
"1221","BEREC OFFICE",2018-11-02,0
"1222","BEREC OFFICE",2018-11-03,0
"1223","BEREC OFFICE",2018-11-04,0
"1224","BEREC OFFICE",2018-11-05,0
"1225","BEREC OFFICE",2018-11-06,0
"1226","BEREC OFFICE",2018-11-07,0
"1227","BEREC OFFICE",2018-11-08,0
"1228","BEREC OFFICE",2018-11-09,0
"1229","BEREC OFFICE",2018-11-10,0
"1230","BEREC OFFICE",2018-11-11,0
"1231","BEREC OFFICE",2018-11-12,0
"1232","BEREC OFFICE",2018-11-13,0
"1233","BEREC OFFICE",2018-11-14,0
"1234","BEREC OFFICE",2018-11-15,0
"1235","BEREC OFFICE",2018-11-16,0
"1236","BEREC OFFICE",2018-11-17,0
"1237","BEREC OFFICE",2018-11-18,0
"1238","BEREC OFFICE",2018-11-19,0
"1239","BEREC OFFICE",2018-11-20,0
"1240","BEREC OFFICE",2018-11-21,0
"1241","BEREC OFFICE",2018-11-22,1
"1242","BEREC OFFICE",2018-11-23,0
"1243","BEREC OFFICE",2018-11-24,0
"1244","BEREC OFFICE",2018-11-25,0
"1245","BEREC OFFICE",2018-11-26,0
"1246","BEREC OFFICE",2018-11-27,0
"1247","BEREC OFFICE",2018-11-28,0
"1248","BEREC OFFICE",2018-11-29,0
"1249","BEREC OFFICE",2018-11-30,0
"1250","BEREC OFFICE",2018-12-01,0
"1251","BEREC OFFICE",2018-12-02,0
"1252","BEREC OFFICE",2018-12-03,0
"1253","BEREC OFFICE",2018-12-04,0
"1254","BEREC OFFICE",2018-12-05,0
"1255","BEREC OFFICE",2018-12-06,0
"1256","BEREC OFFICE",2018-12-07,0
"1257","BEREC OFFICE",2018-12-08,0
